Species,SH_Temp,SH_Tide,MHW_Set,Tank,Oyster_Numb,Mortality,D_A,Experiment_Day,Date,,
C_sikamea,21,No Tide,18_24,20,42,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,43,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,44,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,45,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,46,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,47,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,48,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,49,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,50,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,51,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,52,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,53,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,54,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,55,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,56,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,57,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,58,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,59,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,60,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,61,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,62,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,63,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,64,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,65,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,66,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,67,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,68,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,69,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,70,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,71,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,72,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,73,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,74,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,75,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,76,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,77,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,78,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,79,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,80,0,Alive,NA,NA,,
